airlines;date_post;text;sentiment
united-airlines;2018-04-02;" |  Peoria to Ft. Lauderdale via Chicago. The actual flight was fine and the staff was friendly but watching the crew literally toss the luggage on the assembly line to be put on the plane really annoyed me. Thankfully my suitcase has a hard outer shell, but more care should be taken with paying customers’ luggage.";NEGATIVE
united-airlines;2018-04-01; |  Corpus Christi to Houston. Extremely rude flight attendant. I expressed that I had a very short time to make my connecting flight and she just said to leave my baggage outside the plane. You are allowed 1 carry on and 1 personal item. Both of my bags are not in my possession. I believe that United as a whole is a failure and needs to revamp the customer service they use to have. I am extremely disappointed almost every time I fly with United.;NEGATIVE
united-airlines;2018-04-01; | Tampa to Houston. United is very unorganized and unaccommodating. We purchased two tickets at the same time and we are seated 17 rows apart! When we asked if there were any seats closer they had a quick now and asked us to move on. This airline seems to do little to show any shred of customer care. We will not be using this airline again.;NEGATIVE
united-airlines;2018-03-31;" | Chicago to Miami. So if I spend first class money, I expect first class accommodations. Purchased two round trip tickets for my wife and I. Both flights were first class. The outbound flight had a wonderful and friendly staff. But I was incredibly disappointed in the food choices. A burger is not an attractive option for a first class meal. Especially one with just cheese as a topping, and no lettuce, tomato, onion or anything. Plus I don’t eat meat, so I was thoroughly disappointed. Worse was the return flight. The seat, tray table and armrest was absolutely filthy. I did not feel comfortable sitting in the seat. It looked like it hadn’t been cleaned in days. Old food crumbs, hair, dust was prevalent. Could not believe United let this happen. I worked my way up in life to enjoy luxury. This ain’t luxury. I’d rather spend my hard earned money with another airline for real first class.";NEGATIVE
united-airlines;2018-03-31;" |  Nashville to Amsterdam via Washington-Dulles. We will never fly United again. Due to a mechanical failure, we were asked to get off our flight from IAD-AMS after an hour on the tarmac. We were then asked to check back at the gate in an hour for a status update, at which point they told us to check back in another two and a half hours, though they were already pulling our bags off the plane. It was obvious the flight was not going to take off, but we were strung along for three hours. When it was finally cancelled, we were asked to walk a half a mile from service desk at D15 to C20. Once there we waited for yet another hour in line. Here is where it got absurd…At the desk the United Service Rep printed out a hotel and 6 meal vouchers for us. While they are printing, our Rep and the other customer service reps were looking at the vouchers and talking about the fact they just said ""invoice"" on them next to payment method and how that was not normal. The manager comes out and tells them that ""it will be fine and just keep printing them."" The Rep hands the vouchers to us and away we go. We wait in line for the shuttle then wait in line for the Westin service desk only to find out the vouchers do not work since there is no credit card associated with them or no established account with the Westin!!! After waiting to get on the phone with one of the United service reps at Dulles, the rep tells us we must go back to the airport to pick up a new voucher with a number! Fortunately Westin knows how to provide Customer service and convinces the United Rep at Dulles to just send over some form via email and puts us up even without a payment method. This negotiation lasted two hours. At this point we have been traveling for 11 hours with only 1 hour in flight. Also none of our food vouchers work at the hotel for the same reason. The next morning we find out the United has not yet sent the form over or paid Westin for our stay. This is the third United flight I have taken in the last 2 months that has either been overbooked or cancel by mechanical failure. United flights are unreliable and their customer service is appalling. All they do is pass the blame and never resolve the issues they have caused. I urge you to not fly them and hopefully one day their awful customer service will put them out of business.";NEGATIVE
united-airlines;2018-03-31;" |  Detroit to Richmond. I fly monthly for my business and have experience with multiple airlines - United is the worst! Flew from Detroit to Richmond VA with an 1.5 hour layover in Washington Dulles. Landed in Washington only to be told there was a 5 hour delay on my flight to Richmond. Considering that I needed to get to Richmond early, I asked if there were any other options. Spoke with multiple United employees and their response was to drive the rest of the way. I had no choice, so I decided to rent a car. Then I was told they would not get my luggage off the plane, even considering the plane was going to be there for 5 hours. After speaking to multiple employees, I luckily found one that retrieved my bag. Now on my return, i drive to Richmond airport and then receive a text telling my that my flight from Richmond to Washington Dulles is delayed 3 hours and I would not make my flight back to Detroit. Luckily I had not returned my rental car yet, I park and go in to speak to an agent. Once again, nothing they can do. I have to switch my rental location back to Washington Dulles and drive there as fast as I can to make my flight back home. No options offered, no offer to cover my rental cost, nothing - dont fly United.";NEGATIVE
united-airlines;2018-03-31; | Kalispell to Raleigh via Denver. I bought three airline tickets in January for our trip in March. On both our flights to NC and returning to MT we were spread out between multiple rows and not able to sit together. In addition we were all in the middle seats of the various rows. It makes no sense to me why a family of 3 traveling together cannot sit together. I will never fly United again.;NEGATIVE
united-airlines;2018-03-31;" |  I scheduled a round trip from Ontario to San Francisco. I was told my flight was cancelled due to weather condition at the counter when I was trying to check, and they said they sent me a text, which I received during my check in. I asked the lady who works at the Untied Counter, what are the alternative since the flight is cancelled, she told me I can take another flight which is about 2 hours away (Burbank CA), or come back tomorrow, I asked her how do I get to Burbank, she told me ""I don't know, I don't deal with transportation."" Then I asked her ""Am I going to get reimbursement?"" she replied: ""I only check you in, I don't know about reimbursement, you should call United."" I was on a business trip and my schedule was tight, and as I insist on a solution, at the next counter, China Airline's employee felt bad and helped me to found a solution to fly from the same airport going to San Francisco. As I was waiting for my flight, I tried to contact United, I was trying to get an idea of the situation of my reimbursement, and was on queries for 2 hours, until I got on the plane. On the way back, as I got to the counter for check in, United Airline employee told me that my flight was cancelled because they put me on the Burbank flight (without my approval) and since I did not show up on the flight, they cancelled my round trip. They said they tried to contact me and maybe because I was in the sky when they called, but since I didn't call them back, I am liable for this result. At the counter I just wanted to go home and told them I just want to buy a ticket now (I already told my friends when to pick me up, and unlike United, I don't want to change what was schedule.) And the lady was like you can buy it with your phone. I insisted on her booking the ticket for me (I didn’t want to have the risk of, where I brought a ticket online and the counter told me they can't find it) then she tried to book me for about 10 minutes and told me ""I am going to have to stop booking for you since you are about to past the 30 minutes limit to board the flight."" And Later on I found out the person who is ""more"" familiar with the ticketing was on lunch. The most disgusting part is their attitude and the situation they put you in, ""I am not responsible for your schedule."" ""You didn't show up for your flight,"" ""I am not in charge of reimbursement,"" ""you should have booked your ticket online."" Never ever United.";NEGATIVE
united-airlines;2018-03-29;" | United has accommodated me and my family on business as well as pleasure trips over the past 17 years. They have always been helpful when we found ourselves in a quandary and over the years I remember only one incident where I was upset about the quality of customer service when dealing with United employees. Today United came through for me again, far above and beyond the call of fair customer service: my FF status expired in Feb as I had a slow travel year in 2017 and I also missed the March 11th deadline for purchasing a reinsted status, however, a very pleasant and helpful customer rep went the extra mile for me and requested an exception since I’ve been a loyal customer for years - and not only did United reinstate my silver status but they did it for free ($680 value as quoted to me in March). United has my loyalty!";POSITIVE
united-airlines;2018-03-25;" |  Bozeman to Tampa via Houston. United Airlines has to be by far the worst airline ever.  They nickel and dime you for everything and then do not provide what you paid for.  Every employee/representative states""there's nothing I could do (for their own mistake and situation they have created).  Paid extra per passenger to be able to pre-select my seats and guarantee that I would sit with my husband for our long flights (I have developed anxiety with flying).  Paid for my checked bags when booking my flights. I check in to my flight the evening before my flight,  since I do not bring a printer on vacation,  I chose electronic boarding passes.  All info was good, name, correct flight and bags. Once at the airport, an agent told me we had re-check in to get out luggage tags.  We insisted that we were already checked-in with luggage paid for.   She made us use the kiosk, and when I checked in, my name was changed to 'Olivia'.  So now my boarding pass does not match my ID, and they were charging us again for bags I already paid for.  At the counter, a call was placed to United by the ticket agent about the name change.  The person at the other end of the phone stated that another agent had been in my record earlier that day.  That agent denied changing my record.  My name was corrected, a new boarding pass issued,  but no seat assigned.  When we got to the gate, they re-assigned me to s seat different than the one I had paid extra to select at booking, and I was no longer sitting with my husband.  We asked to get my seat back that was assigned to me 45 minutes earlier, but they could not because my original seat was given away. Once on the plane, the bitch who got the seat with my husband would not move.  I ended up in the aisle seat in the last row....by the bathrooms in a seat that does not recline. To top it off, instead of offering to help, the flight attendant told me she was going to escort me off the flight for being upset. United airlines charges over the top prices, charge for everything and do not provide service.  Staff is rude, not helpful and are trained to answer ""there is nothing I can do"".  The bottom line is:  I will take your money, not provided what you paid for, be unhelpful and rude to you.  Then, you are held hostage and threatened to be taken off your flight when you let then know you want what you paid for. United -Tampa to Bozeman MT: $1500 for 2.  Extra charge for seat selection and bags. Delta- Tampa to SLC: $700 for 2. Extra charge for seat selection and luggage. American - Tampa to Syracuse: $490  for 2.  No extra charge for seat selection. United Airlines is a rip-off with very poor accountability and customer service.  Will pay more with another airline next time.  Very disappointed and United will not fix this. I feel like I was robbed. They do not care about the paying customer once you have given them your money. We will never fly with them again. Flight attendants are unhappy and rude, do not assist for anything. Ticket agents are incompetent and stressed.";NEGATIVE
united-airlines;2018-03-25;" |  San Francisco to Boise. I was scheduled for a flight with United Airlines on 3/20/2018. However, the flight was cancelled due to weather condition (which is understandable), but be reminded that United Airlines do not offer any compensation for weather-related cancellations. Not even a meal for >24hr delay. I got onto another United flight the following day, and arrived with a damaged luggage. The baggage service at the airport was not willing to do anything about it, but then mentioned that they will send the bag to a 3rd party in Texas for repair, and I will be contacted by the 3rd party. Two days later, I received a call from United to pick-up my bag at the airport and it never went for a repair. Nothing happened. But it is United, do not expect any customer service whatsoever. United has written rules and fine prints to protect themselves from paying compensation to passengers in all situations, so understand that you are handing over your money without any guarantee of basic service or protection in return. Again, avoid United Airlines at all cost -and remember this for many years to come (it was my mistake to forget past incidents with United many years ago and gave them another chance). A few hundred dollars spent on flight ticket may end up costing you over >$1000 in incurred costs during delays, lost time, as well as damages to your property.";NEGATIVE
united-airlines;2018-03-24;" |  Mexico City to Newark. What happened to being treated with courtesy and a smile. I struggled to get to the airport for a 5:30 am flight and they eagerly switched to a more direct flight, “they were doing me a favor”. It meant I had to be at the Mexican airport 3 hours longer and my wait in Newark was going to be 5 hours and I know they were looking to free up seats on the flight I was on originally. I also had an exit isle seat on the flight I was moved from. It would have been all fine if someone just said ""thank you for being flexible and helping us out” but instead they tried to make it sound like they were doing me a favor. Further annoyed by the unfriendly 2 female attendants for the flight. Simply just not friendly. ";NEGATIVE
united-airlines;2018-03-23;" | Manila to Colorado Springs via Guam / Honolulu. Worst flights I have ever experienced. Flight to Guam, we were seated and asked the flight attendant if he could put my wife's purse in bin above us, he gave me a dirty look and shut the bin. I asked him again and he finally took it acting as if it was an issue for him. The flight from Honolulu to Denver was horrible, the seats are too narrow. When we boarded we were in 17D and 17E. When I went to put my one carry on bag in the bins above my seat they were full, and the flight attendant gave me a dirty look and said to put it in a bin behind me. This meant I had to put it about 7 rows behind me. The result was when we landed, I had to wait for everyone to leave plane before I got to get my carry on. The reason the bin above me was full was the flight attendant allowed the couple to our left to use two bins for their carry on baggage. When I pay for a ticket I expect to be able to stow at least one carry on above me in the bin. My opinion was the flight attendant could not care less. The other problem is the seats are about 17"" wide and have little recline. I think the management at United needs to try flying and sitting in one of these seats for a 7 hour flight and see how they like it. Overall the service and seating was horrible. If you fly to Asia, I would recommend JAL or ANA as they have great seats and service, plus they provide an excellent meal.";NEGATIVE
united-airlines;2018-03-23;" |  Horrible again, missed out on a day again. This trip we sat on the tarmac for 35 minutes because they had no where to park the plane. Missed the last flight and had to spend a whole day in Denver till the following night. After all of that expense we return the next day to find out they have no crew for that flight. So here we sit again. June 2017 they bumped our seats and we missed our own wedding. We don’t care anymore about price. We are going to take our business else where from now on. They are a ridiculous bunch of slackers. In one year we have missed our own wedding In Kauai. And now our granddaughters first birthday. Atrocious I say. Shame on you taking people’s hard earned money on promises you cannot keep. United has no accountability for practices that inconvenience nice hard working people with no recourse besides never flying them again.";NEGATIVE
united-airlines;2018-03-22;" |  Chicago to San Francisco. The worst airline from start to finish. Roof at bag tag, bag drop, entry to Security and on board. Absolutely terrible. It is after many flights that I waste my time writing a review. First time I have bothered. Just told my wife to research moving from sf Bay Area just to avoid their hub. Regarding entertainment: connectivity almost always minimal and they explain too many people are using it!";NEGATIVE
united-airlines;2018-03-22;" |  Panama City to Los Angeles via Houston, and quite disappointed with the in flight service. First, it was a 4 hour flight over lunch, and international. However snacks (except for one tiny bag of pretzels) and meals were only available for purchase at high prices. Maybe I’m just conditioned to the high standards of Delta and American and expect to have at least a substantial snack on any flight longer than three hours. Additionally, in flight entertainment was not free, but my monitor was not working anyways. Finally, seat comfort is not great. The head rest pushes ones head forward and makes sitting for 4 hours quite uncomfortable. Overall, I’m not impressed. While the staff was very friendly and helpful which I very much appreciate, i will try to avoid this airline in the future.";NEGATIVE
united-airlines;2018-03-21;" |  Philadelphia to Washington DC. Worst flight I’ve ever been a part of in years of traveling. We boarded at 7.30pm in Philadelphia and have been awaiting takeoff ever since. It’s currently 11.00pm. Not sure exactly on the wait but in the process we have refueled as well as de-ice for a second time. They did give us a sip of water. United sucks and everyone I knew flying delta and America tonight made it on time with no issues. I will never fly again. Thanks for the service, could have just planned to stay another night in Philly but no transparency.";NEGATIVE
united-airlines;2018-03-20;" | Flew from SFO to IAD and tried to book for the economy plus but the only seats available were the middle seats. However the normal economy seats were actually OK. The inflight entertainment were good, however the internet was the biggest problem. I bought internet for the entire flight however due to connectivity issues, I got disconnected. I bought another internet packet for the entire flight and got disconnected for the second time. The flight attendant gave a United Airlines voucher worth 100 dollars (more than twice the value of the internet I bought). The flight attendants were helpful, friendly and humorous - not something I am used to in Asian airlines but I enjoyed it.";POSITIVE
united-airlines;2018-03-20;" | Flew economy class from DCA to JFK with the small plane which was fully booked. The seats are tight and the seat pitch is small. My 4 wheeler luggage could not fit into the overhead compartment (best to bring a small briefcase or backpack next time) and had to be put in the cargo hold. The process of taking the luggage was pretty unusual (we were not given any tags and had to queue out near the door cluttering the exit). The business class seem more spacious at it has a 1-2 config instead of the 2-2 in economy. The guy next to me was a pretty big size to the point I just didnt bother even putting my arm on the armrest. The service was pretty good in my opinion, polite but not out of the ordinary. Not a lot of airlines serve this route so I would have to recommend United Airlines!";POSITIVE
united-airlines;2018-03-18;" |  Newark to Boston was extremely problematic. I had boarded the plane and was seated when a man said to the nearby flight attendant that someone was sitting in his seat. The attendant said to me, “I need to see your boarding pass”. Confused, I asked why. She said, “You’re in the wrong seat”, in a rude and urgent tone. I explained to her that I would need to look through my emails to find my original boarding pass. She was rushing me, told me she needed to board all other passengers, and that I needed to hurry up even though she just told me to do this. I showed her my pass from the first leg of the flight. This made her even more on edge and provoked since it was not the right pass. I then found the pass for the current flight and showed it to her. She condescendingly asking, “And this is for the flight now?”, as she refused to read the pass for herself. I said yes and continued to point to the seats me and my friend were assigned listed on the pass. Without reading the pass at all she pointed to my seat and said, “You’re in the wrong seat. You need to move, you’re in the wrong seat”. She was unfriendly, unrelenting, and very angry at me. A man sitting at the window spoke up and said that he was actually in the wrong seat and it was his fault. The passenger that originally asked for help from to the flight attendant, was at this point, visibly uncomfortable by how the flight attendant was harassing nearby passengers and said it didn’t matter where he sat he didn’t care anymore. I ultimately was in the right seat the entire time. However, I was the only passenger the attendant interrogated rudely and angrily. She did not apologize and looked extremely annoyed after this all occurred. Scared that I would be kicked off the plane if I spoke up, I left without receiving any apology from her what so ever. I felt nervous, uncomfortable, upset, and victimized. Later in the flight, another attendant walked up to my seat. She yelled at me to put my seat fully up, two times in a row. I was shocked because I had never put my seat down in the first place. I looked up at her and she said this to me again while telling me to press the button to put the seat up. I pressed the button and the seat didn’t move at all because it was always fully straight. I said to her, “It is fully up”. She said extremely shortly, “I am allowed to tell you to put it up. That is my job.” Then proceeded to glare at me. I said “that’s fine”. And she rolled her eyes at me. She did not treat any other passengers on board like this except for me. I felt treated unfairly and felt like I could not speak up or I’d be dragged off the plane. In both instances, I cooperated, did nothing wrong in the first place and was severely harassed by multiple flight attendants on board. This was my first time flying with United Airlines and I would never go back. What a terrible end to a great vacation. ";NEGATIVE
united-airlines;2018-03-18; | Houston to Seattle. I paid for First Class and was disappointed in the mediocre food quality and limited selection of beverages. The only red wine available was mediocre-to-bad and came ice cold in a glass. no way of knowing what was being poured. The FA simply said that there was a red and a white. I don't eat meat and the only two meal options were meat so I ended up eating rice. I would have picked the chicken out of the Cobb Salad but they had run out of that by the time they got to me in row 3 (of 6 rows). The small piece of cheesecake was convenience-store quality. I wondered if United had chosen to skimp on food quality and quantity as a cost cutting measure. I honestly thought that paying for a First Class seat would bring great service and relieve me from the unpleasant economy situation of United. It real only brought me up to what a normal economy experience might be.;NEGATIVE
united-airlines;2018-03-17;" | Punta Cana to Dallas DFW via Washington. I came from Punta Cana, spent an hour at immigration. When I got out of immigration, someone from United was waiting for me asking if I’m going to DFW. I said yes. They checked my bag. Then, they changed the departure gate. I spent 10 minutes in the airport running to get to the new gate. When I finally get to the gate 10 minutes before departure, the flight attendant says that she can’t let me in. I need to check with customer service. I go to customer service, they rebook me for the next day and do not provide me an hotel. When I fly with Delta, they always provide me hotel when it’s their fault and I will spend the night. Also, we left from Punta Cana 15 minutes after departure because we were waiting for some customers. And, when we got to Washington, we waited 5-10 minutes before going to the gate. Thus, I lost in total 20-25 minutes because of the airline and they don’t want to get me hotel saying it’s not their fault I spent a long time at immigration. Meanwhile, I could have make my flight if I did not lose those 20 minutes. Thank you United. I’m not gonna flight with you anymore! I am really upset.";NEGATIVE
united-airlines;2018-03-17;" | Flew United Airlines from Los Angeles to Orlando. First of all, they were late boarding and the flight left late. No explanation provided. They said active military could board first. My daughter had her military ID out. Everything was fine until another lady approached and said are you all together and she said our bags could not go on. I have flown all over the world with my family and these bags. Never have I been told that I could not take my carry on aboard because of the size. She was rude and nasty and didn’t care what I said. Nice way to treat the military and family United. Will never fly your airline again. ";NEGATIVE
united-airlines;2018-03-17;" | So disappointed! I upgraded at the counter to a Premium Economy seat, for the price of USD 115, as I knew I would be landing with jetlag, and needed to reach my next connection out of Amsterdam. Other than the 10 cm extra leg room, it was a waste of money. Not even a free GT. I do not expect to get a gourmet meal onboard any flight, but the food here was not even worth waiting for. The bread was like a sponge, with a BBD far into 2019. Service was ok, but not more than the minimum requirement.";NEGATIVE
united-airlines;2018-03-16;" |  Denver to Atlanta. The worst airline I've ever flown. The employees were extremely rude and unfriendly. At the desk, when they charge you because they don't allow carry on bags, the employees do not want anything to do with you, except take your money for a bag that should be allowed as a carry on anyways.  At the gate, when they assign you a seat, they don't even look at you. I guess it makes sense with an airline that creates class warfare in the main cabin of the plane. They have about three different classes of ticket for the passengers who are all sitting in the same section on the plane. And they treat those who has a Basic Economy ticket like farm animals. If not, worse. You have to pay wifi, pay if you want a tiny bag of food, pay to check a bag that should be carry on, and all while they not caring about you at all. They have older planes, the ones that other airlines retired years ago, so they're excessively cramped, and dirty, and little things on the seats and in the aisles are broken or falling all. They consistently oversell their flights, so you may be asked to give up your seat.  Since their ticket prices aren't even cheaper than most, I'll be much more happy paying in the same price range to fly a different airline which allows a carry on bag, provides free wifi, allows you to pick your seat, and doesn't treat you like pond scum. United Airlines should be ashamed.";NEGATIVE
united-airlines;2018-03-16; |  Seattle to Albuquerque. I have not flown United Airlines in years. Decided to give them a chance as I found a cheap ticket. Flight was late taking off for no reason they could give us. We sat on the plane ready for take off an hour before leaving but they assured all of us going to ABQ would make our connecting flight. We landed get to the gate in SFO and they had just shut the door. There was 8 of us who they would not let on. When I called into customer care they would get us there till almost 24 hours later with a flight that would have another connection so who knows if we would have made that. I asked if there was a fight I could get on with another airline that would get me there that night as I needed to be. She looked and said no. I found one on AK Airlines and she said she couldn’t book with them only American. I asked about getting a reimbursement on my ticket with United and she said as long as I didn’t get on the next flight with them. Was on the phone waiting to talk to manager and I got hung up on. I purchase ticket with AK Airlines that can get me there that day. Call back as I’m walking to their gates. He only refunded me half the ticket since I used the other half. Stated I would have to email a complaint to get other part of ticket back. Well after months of emails and calling I have not received the other half back or anything towards that AK Airlines ticket. They say there is nothing they can do. All I was asking for was $35 dollars! Plus when I got to the AK Airlines gate United had put one lady on that flight so they could have done it. Long story short horrible customer service with no results except a $50 off my next flight with them. I will never fly them again so told them I’m not interested in that!;NEGATIVE
united-airlines;2018-03-14;" | My trip with United from Chicago to Bozeman has been all around bad. Not only do they charge you for any bag you try to ship, I arrived two hours early to the airport and I was still almost late because of the undermanned and under-enthusiastic staff as I tried to ship my bag. To top it off, I was confronted about my seating on what amounted to be a half-full flight and forced to sit in the back even with empty seats around. Disgraceful. I understand it was not the seat I had bought, but with so few people on the plane, I was astonished to be asked to move.";NEGATIVE
united-airlines;2018-03-14;" |  Honolulu to Chicago O'Hare. I was stuck on an 8 hour flight kept just above freezing temperature. Flight crew passed out more blankets but my toes were frozen, men were wearing hats and coats. I shivered for six out of eight hours on the flight and twelve hours after that. Never again. They offered me a glass of ice water mid flight and I suggested a space heater. That's the last time they interacted with me. The United airlines app that lets you watch free shows and movies does not work on Android. When I complained about the cabin being kept so cold they offered me a $100 voucher toward another flight. I told them to keep it.";NEGATIVE
united-airlines;2018-03-14; |  Key West to Toronto via Newark. Thank you to both the staff of the ground and on the aircraft who were very helpful and patient when weather delayed the first leg of our flight. We had constant updates in the airport as the situation was changing. When it was apparent we would not be able to catch the second leg (unfortunately the last United flight of the day to our destination) They found seats for us on a partner airline. Staff was polite and really persisted to find a solution. Flight was uneventful and cabin staff friendly and efficient.;POSITIVE
united-airlines;2018-03-13;" | Flew United Airlines from London Heathrow to Los Angeles. Aircraft very clean. Crew were pleasant and nice. I had paid extra for Economy plus for the legroom. The food was actually very good. The only issue is the tiny portions. The seat back padding is minimal. There is room for the seats to be 1 inch wider each side. Overall considering the terrible reviews that United usually gets, I think they were better than my flight over to London on Virgin Atlantic.";POSITIVE
united-airlines;2018-03-12;" |  Houston to Frankfurt via Atlanta. Traveling for Spring Break with my family. Got delayed first day and rebooked on next day and cancelled next day. We couldn’t leave Houston for 2 consecutive days. We had to cancel our travel. Thank you United, never use them again. Domestically Southwest are much better,  internationally much better to rely on Lufthansa, Air France, KLM. United is just unreliable and can’t manage its fleet.";NEGATIVE
united-airlines;2018-03-12;" |  My husband and I flew from Newark to Las Vegas. We purchased the tickets a few months before the flight and I was advised to contact United to inform them of my pet allergies. I called 10 days before the flight and was told that there were no animals booked for either direction. I was then told to call back 24 hours prior to the flight as there were a few available seats and the pet policy requires 48 hour prior notification. I called back and was offered a seat in the pet-free area (for $200 more each direction) which I declined as there were no pets booked and we were in the home stretch, the 48 hour notification deadline. I was told to notify the gate agent on arrival. At the airport my bag was pulled for inspection as they x-rayed my book and did a thorough check on my EpiPen. When we finally arrived I let the agent at the gate know about my allergies and was informed that he didn’t know if there were any animals on the flight. He told me that it was policy to book anyone with allergies on the next available flight if there were pets onboard. I asked if the next flight had any pets booked as my husband tried desperately to pull me away from the counter but, not before I heard the agent reply that he didn’t know. He did know that my husband and I would be seated in separate rows, 15 rows difference to be exact. As we boarded, our carry on was removed and banished to the bowels of the plane. I said farewell to my luggage and husband, got seated, cracked my book, and took a deep breath. That’s when I began giving my seat mate some serious side-eye to see if she was covered in cat hair as I scratched at my hives and waved away pet fur. I took 2 Benadryl and started hitting the bottle, of eye drops that is. Hour fours, two more Benadryl (that’s four if you’re counting) and a full bladder. I stood up to use the restroom and peered over the seat directly in front of me and that’s when I see it. A stressed out, full shed-mode, Pomeranian sitting on his owners lap. He pants as his owner strokes his fur creating the snow globe from hell. Who knew sitting 15 rows away from your husband would come in handy. I passed the baton (bottle of pills and tissues cause he’s allergic to dogs too) and ran to the critter free zone. To be fair, I am an animal lover but, the pet policies have to be addressed. I’m not the only allergy sufferer and you’ll have a hard time convincing me that this particular dog was a seeing eye dog, a seizure dog, a PTSD pooch or anything but the fluffy family pet. I followed the airlines rules and look where it got me, the run around, and a trip to urgent care for a sinus infection. Oh yeah, crazy small seats, no WiFi, piss poor customer service! Taking JetBlue to Aruba this month. No more United flights for me.";NEGATIVE
united-airlines;2018-03-12;" | Flew United from Chicago to Beijing. Lacking customer service skills. The $150 upgrade was only so I could get a window seat. All of the regular economy seats were only offering middle seats. They take up half of the economy cabin with upgrades, so if you buy a late ticket, you have to upgrade to get a decent seat. Flight attendants were rude (both flights), and the food was awful. I normally have such great experiences with international flights, especially with Delta. This was beyond disappointing.";NEGATIVE
united-airlines;2018-03-12;" | I have been flying a minimum of 3x a year for the last 25 years. I never really have problems, other than the occasional unexpected flight delay due to weather. I also haven’t flown United in a couple of years. I purchased my economy tickets through Expedia for a little 5 day trip. Prices didn’t vary but about $5 as compared to others. When I went to do online check in 24 hours prior to flight, I learned I had to check my small suitcase, that I have always carried on before. I travel very light. One small carry on and one backpack. I was told I was not allowed the suitcase and had to check it and pay $25 each leg. Ridiculous. I then had to wait in baggage claim, which I never had to do before. I’ve decided I will not be flying United again for this very reason. This change in policy is taking you out of the market as compared to other airlines. People that travel light typically go economy, and they travel light to avoid delays like waiting in baggage claim. Bad decision United.";NEGATIVE
united-airlines;2018-03-11;" |  Oklahoma City to Destin via Houston./ I have been flying a minimum of 3x a year for the last 25 years. I never really have problems, other than the occasional unexpected flight delay due to weather. I also haven’t flown United in a couple of years. I purchased my economy tickets through Expedia for a little 5 day trip. Prices didn’t vary but about $5 as compared to others. When I went to do online check in 24 hours to flight, I learned I had to check my small suitcase, that I have always carried on before. I travel very light. One small carry on and one backpack. I was told I was not allowed the suitcase and had to check it and pay $25 each leg. Ridiculous. I then had to wait in baggage claim, which I never had to do before. I’ve decided I will not be flying United again for this very reason. This change in policy is taking you out of the market as compared to other airlines. People that travel light typically go economy, and they travel light to avoid delays like waiting in baggage claim. Bad decision United.";NEGATIVE
united-airlines;2018-03-11;" |  Booked flight 6 months ago. Our transferring flight to come home was pushed forward about 2 hours. Our flight lanes on schedule, as soon as we departed the plane I asked customer service if we were going to miss our flight. They immediately confirmed before going through customs or security. At this point we had already traveled for 21 consecutive hours, this additional delay increased our total travel time from 23 hours to 30 hours. Especially tough when traveling with an infant. I believe United was fully aware that we wouldn’t be able to make our connecting flight but did not notify us because we would have canceled our tickets. On the other hand, if it would have lead to us staying in a hotel for 1-2 nights I believe United would have let us know. Basically they are only out to protest their bottom dollar and have no consideration for the inconvenience they caused. We declined the $50 travel voucher they offered and will not be using United again.";NEGATIVE
united-airlines;2018-03-11;" | Flying from Bozeman, MT to Maui, HI with a layover in SFO, the first flight said it was delayed by nearly an hour and a possibility of missing my next flight, however our flight from BZN made it just in time for myself and several other passengers to high tail it to the connecting flight to Maui (OGG). The gate was still open with passengers loading, the ticket agents said to see the gate attendant to myself and the other 2 folks who were also connecting(with a line of people there). After several minutes (and the gate was still open) the agent finally looked up my boarding pass and said they had actually sold my full fare first class ticket to someone else, because they thought our flight would be too late! The agent was very curt and rude, offered no compensation, he put me on the next flight 4+ hours later in a bad coach seat next to a screaming baby with no food service on an evening 5.5 hr flight! That flight by the way also did not take off on-time as we sat on the aircraft for another 50 extra min making it a nearly 7 hr flight time. not the first terrible flight on United either.";NEGATIVE
united-airlines;2018-03-10;" |  Sydney to Cancun via Houston. Within 2 hours of take off was told there was no red wine left, with 13 hrs still to fly, we had had two glasses of red wine each. Staff were non existent, didn’t come when the Call light was serviced, and when did appear were very rude as we had clearly interrupted them. Overall cleanliness and condition of plane was disgraceful and we were apparently on a new Boeing 787. Were told internet and spirits were available but once in the air found out this was at an extra charge. We are dreading the return flight home but unfortunately have no other choice. Pay the extra and fly with someone else.";NEGATIVE
united-airlines;2018-03-09;" |  West Palm Beach to Newark. The overall experience has been absolutely horrible. Our flight was suppose to be at 11am but was delayed until 3:30 because of a “technical issue”. Shockingly there was no mechanic at this airport to fix the issue so one had to come from Orlando which took 4hrs. Older people who were waiting for news in wheelchairs were treated with disregard. New people were put on this plane by the airline only to face this grueling experience. Finally, after almost 5hrs of waiting, the flight was cancelled. Completely disgusted with the unprofessionalism and lack of care that took place. Will never fly United again.";NEGATIVE
united-airlines;2018-03-09; |  Denver to Des Moines. This once mediocre airline has slumped even further down in their level of customer care. They have taken away the option to check in online from passengers that don't carry additional luggage. Customers with only a personal item must now check-in in person. What a way to increase efficiency and wait lines. I now get to spend more time away from my personal life and at their terrible terminals. This airline is a waste of space and the same attitude that ended with a customer being beat up with on a flight clearly seeps into all manners of their customer interactions.;NEGATIVE
